Customer ID,Age,Gender,Name,Income Level,Location,Loyalty Program,Purchase Frequency,Mail ID
C00594,78,Female,Katherine Walker,"100,000+",Mumbai,No,Low,yvette10@example.org
C00595,41,Male,Gabriel King,"100,000+",Delhi,No,High,bethestrada@example.net
C00596,41,Female,Greg Savage,"50,000-74,999",Chennai,Yes,Low,lphillips@example.org
C00597,34,Female,Sandra Mayer,"<25,000",Hyderabad,Yes,High,bradleylarry@example.net
C00598,45,Male,Richard Colon,"100,000+",Chennai,No,Low,jrobinson@example.org
C00599,63,Male,Michael Simmons,"<25,000",Mumbai,Yes,High,alexandria61@example.org
C00600,70,Female,Andrea Salazar,"100,000+",Mumbai,No,Low,glopez@example.com
C00601,59,Female,Dr. Kurt Young,"50,000-74,999",Mumbai,Yes,Low,amanda77@example.com
C00602,36,Female,Scott Johnson,"100,000+",Delhi,No,Medium,ssmith@example.net
C00603,45,Male,Samuel Graham,"<25,000",Delhi,No,High,dpeters@example.org
C00604,40,Female,Dr. Mary Anderson,"<25,000",Chennai,Yes,Medium,debbie30@example.org
C00605,75,Male,Candice Keller,"<25,000",Hyderabad,Yes,High,gonzalesjean@example.org
C00606,35,Male,Matthew Rodriguez,"100,000+",Delhi,Yes,Medium,michael10@example.org
C00607,70,Female,Emily Rodriguez,"50,000-74,999",Hyderabad,Yes,Medium,torresmia@example.net
C00608,75,Male,Gene Hall,"<25,000",Hyderabad,Yes,Low,ecampos@example.org
C00609,62,Female,Jennifer Morgan,"25,000-49,999",Delhi,No,Medium,maryschmidt@example.org
C00610,75,Female,Mary Monroe,"25,000-49,999",Mumbai,No,High,halldavid@example.com
C00611,35,Male,Parker Phelps,"25,000-49,999",Bangalore,Yes,Medium,johnsonanita@example.net
C00612,81,Male,Michelle Brown,"100,000+",Mumbai,Yes,High,gutierrezjaime@example.net
C00613,76,Female,Christopher Moore,"75,000-99,999",Delhi,Yes,Medium,kathleen62@example.net
C00614,72,Female,Daniel White,"50,000-74,999",Hyderabad,Yes,Low,ydavis@example.com
C00615,78,Female,Jonathan Scott,"<25,000",Bangalore,Yes,Medium,burnsaustin@example.net
C00616,37,Female,Eric Garrett,"<25,000",Chennai,Yes,Low,brianna82@example.net
C00617,32,Female,Craig Hunter,"<25,000",Bangalore,Yes,Medium,miranda21@example.com
C00618,44,Male,Stephanie Frank,"<25,000",Bangalore,No,High,andrew52@example.org
C00619,43,Female,Brian Sanders,"75,000-99,999",Chennai,Yes,High,trevormartin@example.net
C00620,43,Male,Rachel Montgomery,"50,000-74,999",Mumbai,No,Medium,juliajohnson@example.com
C00621,72,Male,Daniel Holmes,"50,000-74,999",Bangalore,Yes,High,tanderson@example.net
C00622,79,Female,Manuel Williams,"75,000-99,999",Bangalore,No,Low,ilewis@example.com
C00623,83,Female,William Benson,"25,000-49,999",Mumbai,Yes,High,ortizhailey@example.com
C00624,37,Female,Erik Howard,"<25,000",Chennai,Yes,Low,gatesjason@example.org
C00625,21,Male,Kelly Miller,"75,000-99,999",Bangalore,Yes,Medium,marymcfarland@example.org
C00626,42,Male,Nicole Jones,"50,000-74,999",Chennai,Yes,High,chad93@example.com
C00627,75,Female,Marissa Johnston,"75,000-99,999",Mumbai,No,Medium,jdaniels@example.org
C00628,48,Male,Jessica Costa,"25,000-49,999",Chennai,Yes,Low,tdennis@example.org
C00629,78,Male,Juan Kirk,"<25,000",Bangalore,No,High,marshellen@example.org
C00630,52,Male,Erika Smith,"50,000-74,999",Delhi,Yes,Low,jenniferalexander@example.net
C00631,43,Female,Aaron Austin,"25,000-49,999",Delhi,No,Low,uwelch@example.net
C00632,26,Female,Matthew Larsen,"<25,000",Chennai,Yes,Low,zrodriguez@example.com
C00633,58,Male,Ronnie Lee,"100,000+",Bangalore,Yes,Low,elizabeth69@example.com
C00634,60,Male,Courtney Chavez,"<25,000",Chennai,Yes,Medium,bdavis@example.com
C00635,74,Female,Alexandra Sparks,"100,000+",Chennai,No,High,annagallegos@example.net
C00636,80,Male,Daniel Walker,"25,000-49,999",Mumbai,No,High,matthewcastro@example.com
C00637,34,Female,Kimberly Moyer,"<25,000",Delhi,No,Medium,kendra71@example.com
C00638,80,Female,Kristen Cervantes,"25,000-49,999",Delhi,Yes,Low,atkinsoncolleen@example.com
C00639,67,Male,Timothy Gonzalez,"75,000-99,999",Bangalore,No,Low,qortiz@example.com
C00640,50,Male,Kaylee Thompson,"50,000-74,999",Hyderabad,No,Low,nicole34@example.org
C00641,22,Male,Mark Richardson,"75,000-99,999",Delhi,Yes,Low,michelle82@example.net
C00642,26,Female,David Brewer,"75,000-99,999",Delhi,No,High,wware@example.net
C00643,58,Male,Daniel Le,"25,000-49,999",Mumbai,Yes,Low,tomholder@example.com
C00644,39,Male,Sarah Thompson,"75,000-99,999",Hyderabad,Yes,High,bhernandez@example.net
C00645,81,Female,Peter Evans,"<25,000",Delhi,No,Low,zachary11@example.com
C00646,67,Female,Jose Marshall II,"50,000-74,999",Delhi,Yes,High,nathanielrice@example.com
C00647,65,Male,Erin Durham,"<25,000",Bangalore,Yes,Medium,bryantroberta@example.org
C00648,28,Female,William Lynn,"100,000+",Hyderabad,Yes,Low,brobinson@example.com
C00649,66,Female,Stefanie Vargas,"25,000-49,999",Delhi,No,Medium,webbwanda@example.net
C00650,32,Male,Steve Shaffer,"50,000-74,999",Delhi,No,Medium,sylviachen@example.org
C00651,75,Female,Bobby Brooks,"75,000-99,999",Bangalore,Yes,High,cunninghamkevin@example.net
C00652,67,Female,Sharon Thomas,"25,000-49,999",Delhi,No,Medium,christinagarcia@example.net
C00653,29,Male,Christina Garrett,"75,000-99,999",Mumbai,Yes,Medium,gbrown@example.net
C00654,23,Female,Carolyn Douglas,"25,000-49,999",Mumbai,Yes,High,taylormolly@example.org
C00655,77,Female,Jessica Moreno,"<25,000",Hyderabad,No,Medium,samuel00@example.net
C00656,56,Male,Larry Ramos,"100,000+",Hyderabad,Yes,Medium,edgar88@example.net
C00657,66,Female,Stephen Chavez,"75,000-99,999",Hyderabad,No,Low,anthony82@example.com
C00658,43,Male,Carolyn Bradley,"<25,000",Mumbai,No,Medium,mvelasquez@example.org
C00659,33,Female,Marcus Wilkins,"25,000-49,999",Hyderabad,No,High,egould@example.net
C00660,23,Male,Rebecca Johnson,"50,000-74,999",Hyderabad,Yes,Low,jimmyandrews@example.com
C00661,47,Female,Matthew Curry,"25,000-49,999",Chennai,No,Low,ryan65@example.net
C00662,75,Male,William Chandler,"100,000+",Chennai,No,High,rlopez@example.com
C00663,71,Male,Nicole Le,"50,000-74,999",Bangalore,No,Low,mark43@example.net
C00664,44,Female,Nicholas Leon,"25,000-49,999",Bangalore,Yes,Medium,michael58@example.net
C00665,31,Female,Brandon Velez,"50,000-74,999",Mumbai,Yes,High,joshuacunningham@example.org
C00666,36,Female,Logan Alvarez,"100,000+",Hyderabad,Yes,Medium,martinezpatrick@example.net
C00667,27,Male,Nichole Levine,"25,000-49,999",Hyderabad,Yes,Low,williamsmargaret@example.net
C00668,46,Female,Jeremy Berg,"50,000-74,999",Chennai,No,Medium,michaelpowell@example.net
C00669,45,Female,Sherri Smith,"50,000-74,999",Delhi,Yes,High,emilystokes@example.net
C00670,21,Male,Danny Mueller,"25,000-49,999",Mumbai,No,Low,bradley13@example.net
C00671,65,Female,Samuel Webb,"25,000-49,999",Bangalore,No,Low,warrenmelody@example.com
C00672,45,Female,Jacqueline Baker,"100,000+",Bangalore,Yes,High,baileymelissa@example.net
C00673,35,Male,Bonnie Webb,"100,000+",Bangalore,Yes,Medium,austin39@example.net
C00674,65,Female,Gary Hawkins,"<25,000",Chennai,Yes,Medium,christy46@example.net
C00675,53,Female,Adam Kelly,"50,000-74,999",Hyderabad,No,Medium,clarkekatrina@example.com
C00676,28,Male,Donna Ortega,"25,000-49,999",Chennai,Yes,Low,rosebruce@example.com
C00677,43,Male,Roger Wilson,"50,000-74,999",Mumbai,Yes,High,wharrison@example.net
C00678,41,Female,Diane Garcia,"75,000-99,999",Chennai,Yes,Low,donaldsanchez@example.org
C00679,30,Female,Jeffrey Perez,"25,000-49,999",Delhi,No,Medium,fmitchell@example.com
C00680,40,Female,Jessica Anderson,"100,000+",Hyderabad,No,Low,larry39@example.org
